lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,jnr_sm_id,lead_stage,call_done_date,call_status,call_reason,snr_sm_id,assigned_date,cycle,reason_for_no_intrest,language,watched_percentage,lead_status
USR1122,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1007MG,lead,1/3/2022,successful,demo_schedule,SNR502MG,1/1/2022,1,No time for student,Telugu,11.0,yet to convert
USR1122,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1007MG,lead,1/5/2022,successful,demo_not_attended,SNR502MG,1/1/2022,1,No time for student,Telugu,11.0,yet to convert
USR1122,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1007MG,lead,1/5/2022,unsuccessful,demo_not_attended,SNR502MG,1/1/2022,1,No time for student,Telugu,11.0,yet to convert
USR1122,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1007MG,awareness,1/5/2022,successful,post_demo_followup,SNR502MG,1/1/2022,1,No time for student,Telugu,11.0,yet to convert
USR1122,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1007MG,consideration,1/5/2022,successful,interested_for_conversion,SNR502MG,1/1/2022,1,No time for student,Telugu,11.0,yet to convert
USR1122,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1007MG,consideration,1/5/2022,successful,followup_for_conversion,SNR502MG,1/1/2022,1,No time for student,Telugu,11.0,yet to convert
USR1123,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1007MG,lead,1/1/2022,unsuccessful,lead_introduction,SNR502MG,1/1/2022,1,Cannot afford,Hindi,40.0,yet to convert
USR1123,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1007MG,lead,1/1/2022,successful,lead_introduction,SNR502MG,1/1/2022,1,Cannot afford,Hindi,40.0,yet to convert
USR1123,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1007MG,lead,1/2/2022,successful,demo_schedule,SNR502MG,1/1/2022,1,Cannot afford,Hindi,40.0,yet to convert
USR1123,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1007MG,lead,1/5/2022,successful,demo_not_attended,SNR502MG,1/1/2022,1,Cannot afford,Hindi,40.0,yet to convert
USR1123,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1007MG,awareness,1/5/2022,successful,post_demo_followup,SNR502MG,1/1/2022,1,Cannot afford,Hindi,40.0,yet to convert
USR1124,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1007MG,lead,1/1/2022,successful,lead_introduction,SNR502MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1124,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1007MG,lead,1/2/2022,successful,demo_schedule,SNR502MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1124,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1007MG,lead,1/2/2022,unsuccessful,demo_not_attended,SNR502MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1124,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1007MG,lead,1/3/2022,successful,demo_not_attended,SNR502MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1125,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1007MG,lead,1/1/2022,unsuccessful,lead_introduction,SNR502MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1125,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1007MG,lead,1/2/2022,successful,lead_introduction,SNR502MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1125,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1007MG,lead,1/4/2022,successful,demo_schedule,SNR502MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1125,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1007MG,lead,1/5/2022,successful,demo_not_attended,SNR502MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1126,18,MALE,Kochi,B.Tech,Business,SEO,JNR1007MG,lead,1/10/2022,successful,lead_introduction,SNR502MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1126,18,MALE,Kochi,B.Tech,Business,SEO,JNR1007MG,lead,1/12/2022,successful,demo_schedule,SNR502MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1126,18,MALE,Kochi,B.Tech,Business,SEO,JNR1007MG,lead,1/13/2022,successful,demo_not_attended,SNR502MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1126,18,MALE,Kochi,B.Tech,Business,SEO,JNR1007MG,lead,1/13/2022,unsuccessful,demo_not_attended,SNR502MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1127,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1007MG,lead,1/11/2022,successful,lead_introduction,SNR502MG,1/8/2022,2,No time for student,English,14.0,yet to convert
USR1127,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1007MG,lead,1/12/2022,successful,demo_schedule,SNR502MG,1/8/2022,2,No time for student,English,14.0,yet to convert
USR1127,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1007MG,lead,1/13/2022,successful,demo_not_attended,SNR502MG,1/8/2022,2,No time for student,English,14.0,yet to convert
USR1127,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1007MG,awareness,1/13/2022,successful,post_demo_followup,SNR502MG,1/8/2022,2,No time for student,English,14.0,yet to convert
USR1127,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1007MG,consideration,1/13/2022,successful,interested_for_conversion,SNR502MG,1/8/2022,2,No time for student,English,14.0,yet to convert
USR1127,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1007MG,consideration,1/13/2022,successful,followup_for_conversion,SNR502MG,1/8/2022,2,No time for student,English,14.0,yet to convert
USR1128,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1007MG,lead,1/12/2022,unsuccessful,lead_introduction,SNR502MG,1/8/2022,2,No time for student,not available,0.0,yet to convert
USR1128,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1007MG,lead,1/13/2022,successful,lead_introduction,SNR502MG,1/8/2022,2,No time for student,not available,0.0,yet to convert
USR1128,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1007MG,lead,1/14/2022,successful,demo_schedule,SNR502MG,1/8/2022,2,No time for student,not available,0.0,yet to convert
USR1128,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1007MG,lead,1/15/2022,successful,demo_not_attended,SNR502MG,1/8/2022,2,No time for student,not available,0.0,yet to convert
USR1129,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1007MG,lead,1/14/2022,successful,lead_introduction,SNR502MG,1/8/2022,2,Cannot afford,not available,0.0,yet to convert
USR1129,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1007MG,lead,1/16/2022,successful,demo_schedule,SNR502MG,1/8/2022,2,Cannot afford,not available,0.0,yet to convert
USR1129,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1007MG,lead,1/17/2022,successful,demo_not_attended,SNR502MG,1/8/2022,2,Cannot afford,not available,0.0,yet to convert
USR1130,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1007MG,lead,1/15/2022,unsuccessful,lead_introduction,SNR502MG,1/8/2022,2,Student not interested in domain,Hindi,17.0,yet to convert
USR1130,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1007MG,lead,1/16/2022,successful,lead_introduction,SNR502MG,1/8/2022,2,Student not interested in domain,Hindi,17.0,yet to convert
USR1130,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1007MG,lead,1/18/2022,successful,demo_schedule,SNR502MG,1/8/2022,2,Student not interested in domain,Hindi,17.0,yet to convert
USR1130,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1007MG,lead,1/19/2022,successful,demo_not_attended,SNR502MG,1/8/2022,2,Student not interested in domain,Hindi,17.0,yet to convert
USR1130,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1007MG,awareness,1/19/2022,successful,post_demo_followup,SNR502MG,1/8/2022,2,Student not interested in domain,Hindi,17.0,yet to convert
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,lead,1/15/2022,successful,lead_introduction,SNR502MG,1/15/2022,3,No time for student,English,45.0,yet to convert
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,lead,1/16/2022,successful,demo_schedule,SNR502MG,1/15/2022,3,No time for student,English,45.0,yet to convert
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,lead,1/20/2022,successful,demo_not_attended,SNR502MG,1/15/2022,3,No time for student,English,45.0,yet to convert
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,lead,1/20/2022,unsuccessful,demo_not_attended,SNR502MG,1/15/2022,3,No time for student,English,45.0,yet to convert
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,awareness,1/20/2022,successful,post_demo_followup,SNR502MG,1/15/2022,3,No time for student,English,45.0,yet to convert
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,consideration,1/20/2022,successful,interested_for_conversion,SNR502MG,1/15/2022,3,No time for student,English,45.0,yet to convert
USR1131,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,consideration,1/20/2022,successful,followup_for_conversion,SNR502MG,1/15/2022,3,No time for student,English,45.0,yet to convert
USR1132,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,lead,1/15/2022,successful,lead_introduction,SNR502MG,1/15/2022,3,Shown Interest,English,20.0,yet to convert
USR1132,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,lead,1/16/2022,successful,demo_schedule,SNR502MG,1/15/2022,3,Shown Interest,English,20.0,yet to convert
USR1132,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,lead,1/17/2022,successful,demo_not_attended,SNR502MG,1/15/2022,3,Shown Interest,English,20.0,yet to convert
USR1132,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,awareness,1/17/2022,successful,post_demo_followup,SNR502MG,1/15/2022,3,Shown Interest,English,20.0,yet to convert
USR1132,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,consideration,1/17/2022,successful,interested_for_conversion,SNR502MG,1/15/2022,3,Shown Interest,English,20.0,yet to convert
USR1132,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,consideration,1/17/2022,successful,followup_for_conversion,SNR502MG,1/15/2022,3,Shown Interest,English,20.0,yet to convert
USR1132,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1007MG,conversion,1/17/2022,successful,successful_conversion,SNR502MG,1/15/2022,3,Shown Interest,English,20.0,converted
USR1133,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1007MG,lead,1/17/2022,unsuccessful,lead_introduction,SNR502MG,1/15/2022,3,Shown Interest,English,64.0,yet to convert
USR1133,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1007MG,lead,1/18/2022,successful,lead_introduction,SNR502MG,1/15/2022,3,Shown Interest,English,64.0,yet to convert
USR1133,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1007MG,lead,1/20/2022,unsuccessful,demo_schedule,SNR502MG,1/15/2022,3,Shown Interest,English,64.0,yet to convert
USR1133,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1007MG,lead,1/18/2022,successful,demo_schedule,SNR502MG,1/15/2022,3,Shown Interest,English,64.0,yet to convert
USR1133,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1007MG,lead,1/19/2022,successful,demo_not_attended,SNR502MG,1/15/2022,3,Shown Interest,English,64.0,yet to convert
USR1133,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1007MG,awareness,1/19/2022,successful,post_demo_followup,SNR502MG,1/15/2022,3,Shown Interest,English,64.0,yet to convert
USR1133,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1007MG,consideration,1/19/2022,successful,interested_for_conversion,SNR502MG,1/15/2022,3,Shown Interest,English,64.0,yet to convert
USR1133,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1007MG,consideration,1/19/2022,successful,followup_for_conversion,SNR502MG,1/15/2022,3,Shown Interest,English,64.0,yet to convert
USR1133,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1007MG,conversion,1/19/2022,successful,successful_conversion,SNR502MG,1/15/2022,3,Shown Interest,English,64.0,converted
USR1134,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,JNR1007MG,lead,1/17/2022,successful,lead_introduction,SNR502MG,1/15/2022,3,Wants offline classes,not available,0.0,yet to convert
USR1134,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,JNR1007MG,lead,1/19/2022,successful,demo_schedule,SNR502MG,1/15/2022,3,Wants offline classes,not available,0.0,yet to convert
USR1134,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,JNR1007MG,lead,1/20/2022,successful,demo_not_attended,SNR502MG,1/15/2022,3,Wants offline classes,not available,0.0,yet to convert
USR1135,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1007MG,lead,1/15/2022,unsuccessful,lead_introduction,SNR502MG,1/15/2022,3,No time for student,Telugu,65.0,yet to convert
USR1135,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1007MG,lead,1/16/2022,successful,lead_introduction,SNR502MG,1/15/2022,3,No time for student,Telugu,65.0,yet to convert
USR1135,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1007MG,lead,1/17/2022,successful,demo_schedule,SNR502MG,1/15/2022,3,No time for student,Telugu,65.0,yet to convert
USR1135,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1007MG,lead,1/18/2022,successful,demo_not_attended,SNR502MG,1/15/2022,3,No time for student,Telugu,65.0,yet to convert
USR1135,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1007MG,awareness,1/18/2022,successful,post_demo_followup,SNR502MG,1/15/2022,3,No time for student,Telugu,65.0,yet to convert
USR1136,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1007MG,lead,2/19/2022,successful,lead_introduction,SNR502MG,2/19/2022,4,Cannot afford,not available,0.0,yet to convert
USR1136,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1007MG,lead,2/20/2022,successful,demo_schedule,SNR502MG,2/19/2022,4,Cannot afford,not available,0.0,yet to convert
USR1136,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1007MG,lead,2/21/2022,successful,demo_not_attended,SNR502MG,2/19/2022,4,Cannot afford,not available,0.0,yet to convert
USR1136,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1007MG,lead,2/21/2022,unsuccessful,demo_not_attended,SNR502MG,2/19/2022,4,Cannot afford,not available,0.0,yet to convert
USR1137,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1007MG,lead,2/19/2022,successful,lead_introduction,SNR502MG,2/19/2022,4,No time for student,Hindi,23.0,yet to convert
USR1137,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1007MG,lead,2/21/2022,successful,demo_schedule,SNR502MG,2/19/2022,4,No time for student,Hindi,23.0,yet to convert
USR1137,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1007MG,lead,2/23/2022,successful,demo_not_attended,SNR502MG,2/19/2022,4,No time for student,Hindi,23.0,yet to convert
USR1137,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1007MG,lead,2/23/2022,unsuccessful,demo_not_attended,SNR502MG,2/19/2022,4,No time for student,Hindi,23.0,yet to convert
USR1137,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1007MG,awareness,2/23/2022,successful,post_demo_followup,SNR502MG,2/19/2022,4,No time for student,Hindi,23.0,yet to convert
USR1137,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1007MG,consideration,2/23/2022,successful,interested_for_conversion,SNR502MG,2/19/2022,4,No time for student,Hindi,23.0,yet to convert
USR1137,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1007MG,consideration,2/23/2022,successful,followup_for_conversion,SNR502MG,2/19/2022,4,No time for student,Hindi,23.0,yet to convert
USR1139,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1007MG,lead,2/19/2022,successful,lead_introduction,SNR502MG,2/19/2022,4,Cannot afford,not available,0.0,yet to convert
USR1139,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1007MG,lead,2/19/2022,successful,demo_schedule,SNR502MG,2/19/2022,4,Cannot afford,not available,0.0,yet to convert
USR1139,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1007MG,lead,2/20/2022,successful,demo_not_attended,SNR502MG,2/19/2022,4,Cannot afford,not available,0.0,yet to convert
USR1140,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,JNR1007MG,lead,2/19/2022,unsuccessful,lead_introduction,SNR502MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1140,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,JNR1007MG,lead,2/20/2022,successful,lead_introduction,SNR502MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1140,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,JNR1007MG,lead,2/20/2022,successful,demo_schedule,SNR502MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1140,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,JNR1007MG,lead,2/21/2022,successful,demo_not_attended,SNR502MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1141,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1008MG,lead,1/1/2022,successful,lead_introduction,SNR502MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1141,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1008MG,lead,1/1/2022,successful,demo_schedule,SNR502MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1141,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1008MG,lead,1/2/2022,successful,demo_not_attended,SNR502MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1141,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1008MG,lead,1/2/2022,unsuccessful,demo_not_attended,SNR502MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1142,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1008MG,lead,1/1/2022,successful,lead_introduction,SNR502MG,1/1/2022,1,Shown Interest,English,26.0,yet to convert
USR1142,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1008MG,lead,1/1/2022,successful,demo_schedule,SNR502MG,1/1/2022,1,Shown Interest,English,26.0,yet to convert
USR1142,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1008MG,lead,1/7/2022,successful,demo_not_attended,SNR502MG,1/1/2022,1,Shown Interest,English,26.0,yet to convert
USR1142,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1008MG,lead,1/7/2022,unsuccessful,demo_not_attended,SNR502MG,1/1/2022,1,Shown Interest,English,26.0,yet to convert
USR1142,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1008MG,awareness,1/7/2022,successful,post_demo_followup,SNR502MG,1/1/2022,1,Shown Interest,English,26.0,yet to convert
USR1142,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1008MG,consideration,1/7/2022,successful,interested_for_conversion,SNR502MG,1/1/2022,1,Shown Interest,English,26.0,yet to convert
